Creditability,EF1,EF2,EF3,EF4,EF5,EF6,TSC_6EFA
1,-0.940782539,-1.127684363,1.166073144,-1.002811837,1.472161302,-0.139587495,1
1,-0.930964142,-1.039175953,0.942032876,0.032231547,1.407342541,-0.413200952,1
1,0.431776457,-0.838075994,1.668891845,1.117501547,0.713596754,0.073727554,1
1,1.512996986,-0.867784541,0.907390077,-0.515901459,0.316019091,0.212132651,1
1,0.049781051,-1.017868531,0.959002959,0.593452884,0.733144715,-0.181891409,1
0,0.164366229,-0.523233019,-1.20669901,1.179622912,1.125122269,-2.044961844,2
1,-1.275574754,1.030910111,0.10078507,-0.274083782,-0.082604854,0.230527863,3
1,-1.565831998,-1.732033285,-0.458031409,-0.947340293,-2.816180612,0.949228378,1
1,-2.750698244,-0.75044212,-0.658332228,-0.94572247,-2.005294118,0.664428496,1
1,-1.922265641,-1.815167851,-0.590081625,-1.064537936,-1.36231736,1.068646361,1
1,-1.290818012,-0.843097725,-0.527267477,0.266604509,0.908921966,0.603696496,1
1,-1.253692168,0.43315041,-0.680910628,0.640088359,0.679070425,1.106361676,3
1,-0.754380176,-1.001887539,-0.158492446,-0.754948336,1.445943118,0.542612682,1
1,-1.8262755,-1.157692133,-0.697079395,1.47970954,0.909385206,0.139852629,1
1,-1.293985924,1.016576119,-0.237321185,0.672735413,0.991324258,0.102573907,3
1,-0.613711601,1.139571336,0.064565047,-0.226792362,-1.469382819,0.349948046,3
1,-0.924801981,-0.341390512,-0.934266813,0.968141004,0.388103624,1.537440995,1
1,-1.455764837,0.28755475,-0.571793938,-0.812711446,0.448973267,0.878286701,3
1,-0.638773256,-0.82294491,-0.339447233,-0.721147455,-0.413037238,0.996730135,1
1,-0.773549751,1.51788751,-0.383090622,-0.602188916,-0.937093064,0.57410737,3
1,-1.485383472,-0.112013554,-0.17743749,-0.531462983,0.920613271,0.297412389,1
1,-1.437060037,1.118653189,-0.257762509,-0.472267158,0.658722362,0.349883126,3
1,-1.787615139,0.796433303,0.032726324,-0.269550177,0.98194489,-0.096007118,3
1,-1.949100849,0.245960845,-0.512020683,-0.693186921,0.260325383,-1.581888037,2
1,-0.644261731,0.287161147,0.512926396,1.348127783,0.321849779,0.277756184,3
1,-1.749718666,-0.551866916,-1.227349342,1.026747782,0.340451737,1.022067456,1
1,-1.21588205,1.009452884,0.028009233,1.902474007,0.033107872,-2.49692381,2
1,-0.284321351,-0.510904251,0.496153927,1.92850715,0.098609514,-2.036706878,2
1,-1.917666502,0.104070655,-0.196544742,-0.53953966,0.065297986,-1.934251584,2
1,-1.829619622,-0.661430759,-0.644068217,-1.423268718,0.364351931,-0.334963041,1
1,-1.946126521,-0.110333543,-0.155450036,0.721984603,0.28494596,-2.648972455,2
1,1.062726066,-0.747898892,0.990386449,0.623887248,-0.253426139,-2.04532062,2
1,-0.535160895,-0.969932025,0.939617571,1.064628481,0.900534262,0.063375939,1
1,-1.186655474,-0.729727649,-0.990279173,-0.958981729,0.243092224,0.876369887,1
1,-0.034421463,-0.815359698,0.325277408,1.473975829,0.770099585,0.665577783,1
1,-0.949179193,0.068657015,-0.377029061,-0.677065637,0.554936268,0.4034745,1
1,0.975767599,1.425328579,0.914344529,-1.303773191,-0.754012209,-2.73347189,2
1,-0.55900878,1.240279065,0.342060914,-0.162118302,-1.683547833,-1.183674812,2
0,-0.42618149,1.189288051,-1.20194935,-0.620303149,1.183953837,-0.276951433,3
1,0.83839559,1.488047819,0.964060094,-0.493810327,-1.10935311,0.74372628,3
1,-1.843808903,0.002455838,-0.774970208,-0.675149166,0.572812973,0.533767128,1
1,-1.493788294,0.429511515,-0.610871913,-0.867769355,-0.126303584,0.842975832,3
1,-0.445570171,1.386080718,0.474956077,1.349651373,-1.672606377,-0.097939219,3
1,-1.354851367,-0.512889428,0.152328067,-0.86306976,-0.432167615,1.016194003,1
1,1.313107209,-0.348340534,0.179532151,0.80033518,-1.084495937,0.908356313,1
1,-0.421796964,1.270692811,0.29490512,1.251725014,-0.239273528,-1.146243689,2
1,-0.043295084,0.248132578,0.376608068,-0.626115294,0.620700622,0.919725385,3
1,1.202991988,-0.458801792,-0.328641087,0.077272714,-0.926300142,1.350429713,1
1,0.20144791,1.003577476,0.606958813,1.389642096,1.722992529,0.018515663,3
0,1.661042873,-1.049549061,-0.016937921,-0.862233743,0.387301294,-0.63138038,1
1,1.197796434,-0.58701658,-0.593340591,1.331905094,-0.634632184,0.916863671,1
1,0.789285424,1.645439941,0.544383502,0.559960414,-1.556438837,0.032665299,3
1,0.653541436,0.865658739,0.521648206,0.550322054,0.803057122,-0.604733414,3
1,-1.251409038,-1.235323101,0.718457073,1.173217307,1.339489348,-0.307385151,1
1,-0.634355904,-0.850967155,0.918140435,0.242109757,1.170112943,0.047303654,1
1,1.034420124,-0.458722597,1.048134505,0.722410793,0.791829394,0.443081985,1
1,0.089392474,-0.931317471,0.888909852,1.112156278,0.823022673,0.0729416,1
0,1.308735301,0.9195527,-1.016393001,-0.602360729,-0.405706384,-0.502245848,3
1,1.417202849,-0.353111409,0.509136939,0.411564322,-1.679151501,-1.269673395,2
1,0.858529807,0.892586083,0.982579962,-0.188439429,1.174709998,-0.056900843,3
1,0.22298183,-0.932445815,-1.102631624,1.520314064,-0.203483428,0.26948086,1
1,0.803458992,-0.851663698,1.653765569,1.190877422,0.21721102,0.202217088,1
1,-1.289225594,1.097021475,1.883671142,1.339202243,1.3322498,-0.660297697,3
1,-0.298201881,-0.63926712,0.454229666,-0.676899647,-0.815477507,0.903227652,1
1,0.864894518,-0.665323767,0.035107504,-0.638448339,0.295121327,0.344069643,1
1,1.843903767,-1.124059298,-0.447382068,-0.548806414,0.686126198,0.670678278,1
0,1.374226384,-0.483310151,0.220855099,1.26316807,-0.652189794,-0.21455823,1
0,-0.338210004,1.3853032,0.041618389,-0.986348714,0.76255227,0.0912847,3
0,1.401531973,0.515729217,-0.925658103,-0.789442079,-0.875064113,0.560123834,3
0,1.558483566,-1.093666959,-0.899580534,0.023767129,0.892234231,0.132214124,1
1,0.360462168,-1.114031578,0.417709285,-0.558100779,1.46294636,0.643120325,1
1,-0.489884041,-0.526658102,0.051696978,0.912870056,-0.866293088,-0.495818258,1
1,1.801309817,-0.522243818,1.775939578,-0.572141176,-0.088961035,-0.339347404,1
1,0.774135568,-0.742120125,-0.650204387,-0.639026916,-1.170980509,-0.420528182,1
1,0.273054717,0.463755684,-0.265998978,-0.701695508,-1.342978782,0.849777695,3
1,1.102030633,1.505692067,1.589933294,-0.493700664,-0.800825941,-1.937370624,2
1,0.077014666,-1.073804134,0.807506775,-0.57147756,1.513911707,0.676733721,1
1,1.85332628,-0.479250803,1.582176911,-0.204681679,0.356790296,1.194202068,1
1,2.080635352,-0.523706514,0.968756798,-0.637380777,-0.658650849,0.700241249,1
1,1.751576252,-0.574395114,-0.278131994,-1.023553583,-1.703618466,-1.55797602,2
1,1.605533195,-0.583874,1.494008352,-1.14635105,0.248356004,0.416221941,1
1,0.73275389,-0.39048576,1.195862804,0.863199937,0.255560985,0.523446843,1
1,0.292548969,1.634887705,-0.710767627,-0.652886801,-1.617079243,0.863852205,3
1,1.388322517,-1.152851301,-0.287308839,-0.367824432,-0.526819802,0.052824296,1
1,-1.204777573,0.21086902,1.306791764,-0.598036104,-0.704295675,0.222391203,3
1,-1.283970577,-1.154614752,-0.329833447,0.489798555,1.217046425,-0.364768875,1
1,-0.855359685,-0.661255164,1.092975472,1.056947925,0.847862388,0.513041884,1
1,-0.971693893,-1.135307475,-0.355187307,0.513562453,1.178290631,-0.359986044,1
1,0.748257131,0.077347597,0.097000164,-0.463622677,-0.260522348,-2.589513086,2
1,-1.340699715,1.153473025,0.700717307,-0.347403689,0.024581215,0.235537618,3
1,-1.013961506,0.011809551,1.630836651,-0.601497325,-0.821490806,-0.244071707,3
0,0.829222575,0.52683048,-0.38542555,-1.182728039,-0.479823033,0.131959624,3
1,1.383399794,-0.671025804,1.84037784,1.281936661,-1.205881667,-0.211202536,1
1,0.648993089,1.580148976,1.799772743,-0.793448773,-1.243392423,-1.191819271,3
1,-0.578565904,0.57003854,0.462501269,-0.713020104,-1.107203063,0.993010988,3
1,0.752314087,-1.014796598,1.19457454,-0.912271465,0.911924203,-2.566287463,2
1,1.182357706,-0.873635572,0.563013621,1.589525371,0.042697281,0.310533796,1
1,-0.570995515,0.761829367,0.118784666,0.84058756,1.67967695,-0.10357111,3
1,0.778172409,-0.15288279,0.497051397,-0.323445444,0.480670879,0.05893624,1
1,1.152050127,-0.905366608,0.114628745,-0.276891554,0.854608085,0.566441488,1
0,-1.135498445,-0.842013375,-1.73359808,-0.846962307,1.07132351,0.17261309,1
0,-0.197141217,-0.686048718,-0.333763371,0.878234199,1.840103714,-0.117831818,1
0,1.117519037,1.396166681,-0.473425098,-0.681695197,-0.226498738,0.119952865,3
0,-0.189558212,-0.207310164,-0.349807141,-1.318143802,-2.11265017,0.271259268,1
0,-0.32773391,-0.975361999,-1.654046,-0.675631128,1.613889436,-0.391411107,1
0,-0.506624602,-1.031627081,-1.601278649,1.475878396,1.39021062,-0.324221661,1
0,-0.829729705,-0.920300209,-1.723494218,-0.610874187,1.238068283,-2.711818946,2
0,0.893540616,1.566747766,-1.161192788,-0.651124167,0.993501017,-1.845465024,2
0,0.991105942,0.470921666,-1.561447773,1.314424264,0.395818208,0.712023313,3
0,0.459921272,-0.763515359,-1.436365424,0.385761215,0.435731705,0.391818444,1
0,0.510397217,-1.137961329,-1.584225875,0.554589744,0.935991083,-0.411453136,1
0,0.868171897,1.648050671,0.880173476,-0.615033293,-1.452369244,-3.145897423,2
0,1.529103646,-0.941771385,-1.164378968,-0.565278567,0.523098964,0.237704242,1
0,0.224210743,-0.933854403,-0.478334788,1.085476128,0.801819791,-0.330593625,1
0,-0.17273824,-0.538537116,-0.545760755,-0.941763423,1.14408799,0.808044488,1
0,0.887413825,-0.391292246,-1.427517737,1.290266622,-1.125847557,0.921828333,1
0,-0.262265216,-0.331942369,-0.698748167,1.284103958,0.090798716,-1.543455252,2
0,0.039966148,-0.765837932,-0.724165185,-1.312803055,0.243800131,-0.106838058,1
0,-0.10204883,1.481451824,-0.331988206,-1.183932043,1.440367023,-0.0067098,3
0,0.722149962,-0.516180549,-1.844472369,-0.942805288,0.758330861,0.005900088,1
0,0.451900057,-0.630499747,-1.613617222,-0.925263284,0.66491828,0.833181737,1
0,-1.42096934,-0.123417593,-1.533415392,-0.489753869,0.904658524,-0.041500134,1
0,1.362241985,-0.595792719,-1.565118781,-0.755461983,-0.777786682,0.614027833,1
0,0.727712586,-0.426452821,-1.81877202,0.701145021,-0.217585956,0.46197502,1
0,0.665776572,1.297110089,-1.554428406,-0.55026976,0.886420971,0.345848609,3
0,1.413187867,-0.165383093,-0.660522245,0.058703322,1.290943682,0.342590135,1
0,-0.025431611,0.124912116,-1.121854658,0.559806064,-0.882617999,0.800653344,1
0,-0.291014195,0.286558678,-1.193446768,0.228673758,1.355552586,0.783821177,3
0,0.96353109,-0.777879067,0.039052133,-0.65468703,0.049857817,0.639878029,1
0,1.052517255,-0.879127337,-0.923893824,0.578011308,-0.723927305,0.495295573,1
0,-0.675552155,0.112597202,-1.584557323,-0.066065879,0.866127649,-0.537388288,1
0,2.03889381,-1.100104065,-0.822721788,-0.493733611,1.1588169,0.290598029,1
0,-0.832809558,1.627634783,-0.356899135,-1.574551874,1.01147212,-2.084145076,2
0,-0.071298828,0.07694854,-1.525862123,-1.235673915,1.225131826,0.147287414,1
0,0.704879654,-0.548475187,0.14557519,0.246609236,0.299930827,-2.476679669,2
0,-1.331810363,1.45018185,-0.745168938,-1.02557578,-0.827685325,-1.550330857,2
0,-0.232403846,0.259813299,-0.309498209,0.732653844,0.35105221,-1.419952303,2
0,-0.04417788,-0.787170019,-1.535201801,0.754265302,-1.954397107,-0.920914136,2
0,0.520093754,1.742188691,-1.193285864,0.434165241,-1.338203593,-1.690532463,2
0,-0.946087412,1.365196434,-1.36068983,-0.343896672,-0.763402495,-0.530178352,3
0,-0.52781364,1.605603456,-0.877424233,-0.55227172,-1.109205571,0.457500722,3
0,0.519236481,0.130328906,-1.407629293,-0.857409553,-1.133791193,-2.196784926,2
0,-0.914993983,1.039452034,-1.3681942,-0.458183091,1.272582637,0.101383271,3
0,0.57004232,-1.205556207,-0.375247562,0.17184599,1.465795722,0.441609945,1
0,1.358364947,-1.143520026,-0.871401215,-1.510701579,1.799470205,-0.109972363,1
0,-0.618522127,-0.666584215,-0.895543525,-0.614976031,-0.997020932,0.355942281,1
0,0.397865533,0.545190938,-0.851528256,0.325254834,-0.312030176,0.847349149,3
0,0.055147873,1.188505388,0.064741751,-0.852576972,1.73572736,-2.876619572,2
0,0.144242352,-0.851761539,-0.671585319,-0.584465417,1.569059847,-2.240992102,2
0,0.222695506,1.261607206,-0.211200982,-0.938842872,1.041274753,-0.179560782,3
0,0.440747664,1.211033638,-0.084450447,-0.954325787,1.828592524,-0.54049957,3
0,0.000835479,1.454676974,-0.354871127,-1.089917646,0.801466728,0.21924492,3
0,-0.388956072,1.321542486,0.16061228,-0.981193107,1.40735548,-0.172188902,3
0,-0.479968513,0.424789194,-0.484752275,-1.376426933,1.366667187,0.215570429,3
0,-0.196564215,1.490580415,-1.690728919,-0.754081887,1.000484119,0.713629963,3
0,0.102198371,1.398540044,-1.019893118,-0.57732985,0.37023178,-0.439432602,3
0,1.553587565,-1.01327207,-1.431031439,1.09253549,0.245831981,-0.252625311,1
0,0.831987415,-1.18561252,-1.195309076,-0.515581037,1.2154494,0.416107827,1
0,-0.316540341,0.940700338,-1.107285475,-0.986381211,2.027049375,-0.38555096,3
0,1.382411386,-0.439602302,-1.329896624,-0.799842449,-0.952750399,0.792190958,1
0,1.517594028,-1.194617497,-1.27037965,-0.466130518,0.88523595,-0.080225782,1
0,-0.362947501,1.616982322,-0.561816586,-0.697072456,0.618238631,0.947742516,3
0,-0.084341624,1.424857028,-1.393875787,-0.556268582,-0.68508001,0.573368954,3
0,0.998263491,0.753733429,-0.192054571,-0.469070449,0.273599371,-2.978161419,2
0,-0.333567581,1.465086748,-0.297018152,-0.108026759,0.987373898,0.842252398,3
0,-0.711552553,1.037625385,0.150857703,-0.254110486,0.191917287,-1.10655339,2
0,-1.171964515,-0.930064651,-1.536675664,-0.78890789,1.234839055,0.560204148,1
0,-1.038312062,1.453078943,-1.097079747,-0.671704366,0.565490033,0.627329066,3
0,-0.099579769,1.815400149,-0.630923717,0.361154174,-0.261543086,0.328756355,3
0,1.608403576,-0.431848137,-0.29897836,0.181336608,-1.243906213,-2.745386776,2
0,0.958945893,-0.736350374,-1.660030217,-0.213420052,0.054593616,-0.277286563,1
0,0.019058663,0.227260314,-1.71494912,-0.722126128,0.670206574,0.665594025,3
0,-0.104565401,1.50095935,-1.718287136,0.429453151,0.095834751,0.35112656,3
0,-0.126910356,1.284239918,-1.605933293,-0.056532918,0.658594095,0.182681873,3
0,-0.442723696,-0.697238084,-1.326656592,-0.350228428,1.18149695,1.125566631,1
0,0.772239756,-0.906860866,-0.985878242,-1.742282413,0.695005116,-0.427059811,1
0,0.091221415,-1.056152376,-1.364127664,1.542031368,0.071858969,0.102000249,1
0,-0.614198663,-0.747499942,-1.285940218,-0.874565399,1.34490446,0.543436901,1
0,0.897245004,1.503298469,-1.062155648,-0.469380213,-1.065497425,0.647572359,3
0,0.960410703,0.951192734,-0.919576546,-1.243449368,0.878404423,-0.378708418,3
0,1.879251338,-0.464729237,-0.713632402,0.780984597,0.499051408,0.946160203,1
0,1.507455019,-0.309405018,0.270340628,0.323991905,0.121946021,0.275174669,1
0,1.336072803,-0.689166896,-0.943605482,-0.705966223,0.295500491,0.674906171,1
0,0.245388344,1.51945321,-0.185725144,-0.379478388,-1.441550117,0.378147768,3
0,1.638968552,1.685273805,-1.10508154,0.506744112,-1.114533808,0.433843532,3
0,0.644606997,-0.722327167,-0.5013622,-0.393975738,-0.779390927,-1.511873239,2
0,0.957590373,-0.087580592,-0.855390948,-0.349070066,0.096965996,0.005304037,1
0,1.372525069,-0.782399589,-0.131729205,0.14961258,-0.075131639,-2.529310105,2
0,-0.351807779,1.457615602,0.448699248,-0.646877467,-0.019052512,0.019565161,3
0,1.482990537,-1.026575881,-0.026725139,-1.002282957,1.848277387,-0.27860608,1
0,-0.950276059,-0.438415363,-1.618522154,1.284960256,-0.956529681,0.505545335,1
0,-0.931913796,1.35268947,0.241191444,-0.746723422,1.315953903,-0.290909625,3
0,1.400024153,-0.454364781,-1.281727931,0.371502833,-0.757672376,-1.748936551,2
0,1.502668012,-0.665104653,-1.160830829,1.475894478,-0.533277583,0.591628581,1
0,0.363315057,-0.352739065,-1.166042646,0.915545424,0.057705229,0.51195802,1
0,1.394926106,-0.367471065,-1.286987079,0.529974873,1.009302237,-0.407303931,1
0,2.010068874,1.078411192,-0.386000728,0.311385409,0.582453519,-2.982837332,2
0,1.285663156,1.070623321,-0.600006746,-0.41512066,1.028356259,-0.247667459,3
0,1.603781513,-0.764095973,-0.694177802,-0.542996114,-1.167163024,-0.100366221,1
0,0.789513032,-0.512512206,-1.170601301,-1.0064554,0.376458112,0.889492916,1
0,-1.71124833,1.353043084,-1.58039872,-1.141381187,0.728970418,-2.138526963,2
0,-0.160991924,0.154980847,-1.18192701,1.467266705,1.026180069,0.456628643,1
0,-0.991349754,-0.661314409,0.207009953,1.069289483,0.876342741,-2.684875074,2
0,-0.746139272,0.145321578,-0.543565102,-0.505025166,0.581513094,0.142231776,3
0,1.18073017,-1.078253967,-1.417585352,-0.549871556,1.01317806,0.0332996,1
0,0.950678795,-0.692585139,-1.194739058,-1.554502106,0.621224763,0.196184978,1
0,0.608793356,0.163099042,-1.603324861,-0.664233168,0.96113861,0.43314477,1
0,0.941550579,-0.691872809,-1.819698444,-0.810481496,0.399023496,0.711639098,1
0,-0.856239415,0.223160985,-1.450824388,-0.911968042,1.104351086,-0.017152322,3
0,0.442823045,0.270325991,0.852526573,-0.804980629,0.428831639,-2.303978313,2
0,1.114439481,1.502185387,-1.605097101,-0.599285531,-0.55299175,0.724307594,3
0,-0.756181199,0.595513852,-1.272368934,-0.778005298,-1.188002119,0.874741041,3
0,0.088713426,-0.396884699,-0.494509472,1.41195709,-0.60651733,-1.729810384,2
0,1.445872027,-0.624902971,-1.624297757,0.237984789,0.265649529,-1.445082402,2
0,0.126155186,-0.545319232,0.23893213,0.908621609,0.984990282,-0.288870442,1
0,-0.509375392,1.57610893,-1.210787931,-0.767748993,0.663345885,0.572165592,3
0,1.820185859,0.469116101,-1.077821035,-0.556320652,-1.290806276,0.777729263,3
0,-0.634101013,1.694682445,-1.477198676,2.381271239,1.015892951,-2.890585048,2
0,-0.377292622,1.579744773,-1.344709883,-0.682230986,0.324462899,0.249303669,3
0,0.917386945,-0.943364216,-1.497530477,-0.539888523,0.114116294,0.197701934,1
0,0.897882238,1.734522848,-0.644799987,1.470405631,-0.046333689,-0.202410932,3
0,-0.685696575,1.784767054,-0.651989294,-0.736701399,0.176806805,0.988438147,3
0,1.407252378,0.683131061,-0.649832789,1.016997707,-1.597788601,0.422524354,3
0,0.038454559,1.168133353,-0.960273673,-0.889927505,1.06056342,-2.797826531,2
0,1.803120835,0.582848236,-1.589470786,1.250639925,0.154900957,1.210459312,3
0,1.803120835,0.582848236,-1.589470786,1.250639925,0.154900957,1.210459312,3
0,1.34495929,1.212459924,-1.332205482,-0.393443173,-0.126010455,0.185734994,3
0,-0.807002801,1.503387062,-1.582988206,-0.757497589,0.508621771,0.631234552,3
0,0.498920522,-1.037120989,-0.019603953,-1.500720962,1.996083336,-1.533118065,2
0,-0.137194973,-0.462553465,-2.117339931,-1.046499962,-0.069303048,0.810753267,1
0,-0.115860976,-0.550654037,-1.204255068,-0.880913752,1.376915925,0.432326795,1
0,1.884603281,-1.072324196,-1.159438049,-0.477778018,1.009083475,-2.041616488,2
0,-0.488492207,0.481635207,-0.943015199,-1.382762247,0.010490326,0.395255129,3
0,0.477297724,1.416429347,-0.802943451,0.509544341,-0.337506811,-0.277700377,3
0,1.140491674,-0.577454535,-0.966362605,-0.878602267,-0.320857934,0.703137785,1
0,0.412905738,1.244907831,-1.518846963,-0.524421682,0.467546825,0.464772482,3
0,2.187105424,1.638222737,-1.588477402,1.370279241,0.105340733,0.796511807,3
0,0.144107512,1.231720685,-1.526603608,-0.50378316,0.325032264,0.562237668,3
0,2.092186179,-0.580468257,-1.047197525,-0.939803487,0.517863447,0.891658028,1
0,2.077172227,-0.797191456,-1.087856761,-0.72021449,0.874350166,0.731705443,1
0,1.367951527,-0.527295078,-1.890514065,1.150378271,0.285719885,0.834161234,1
0,-0.632302139,0.541084191,-0.003771718,-1.207565128,-0.360015634,0.329479045,3
0,-0.295640655,1.374859066,-1.650926389,-0.681538594,1.09187467,0.449808329,3
0,0.623516802,1.548621811,-1.155006323,-0.112143188,0.294484677,1.050335602,3
0,1.446246166,1.268600425,-0.948612703,-0.427034455,0.09054357,0.427721239,3
0,-0.409977768,-0.624631813,-0.031540494,-0.266357911,-0.081714612,-1.975729814,2
0,0.61258451,1.590654547,-0.408285609,-0.521691527,-0.156589004,0.770953046,3
0,0.932101345,-0.935250696,-1.190119841,-0.573613499,0.695699783,0.308927911,1
0,-1.18847506,-0.582949121,0.548384901,-1.235377751,1.036876887,-0.093057891,1
0,0.734228876,-0.834544055,-1.411608066,-0.586874063,-0.784251984,0.405369674,1
0,-1.025346527,-0.811147642,-1.842364387,-0.802505937,-0.031109641,0.559793396,1
0,0.786432465,-0.878428288,-1.13186189,1.027206314,1.320122357,-2.487700658,2
0,0.635152435,-0.950265405,-1.371805536,-0.51433077,-0.692861434,0.14154804,1
0,0.118852693,1.297032524,-1.335105093,-1.374870356,-1.191396645,-0.106586957,3
0,-0.406836158,1.513062505,-1.737255299,1.320598218,0.693541937,0.767260838,3
0,-0.187006986,-0.967793362,-1.500468096,-1.113669688,0.943804598,-2.233137463,2
0,0.52064196,1.263973485,-1.42942802,-0.542197391,0.563329544,0.588827217,3
0,-0.598449937,-0.677815698,-2.056819087,0.780584366,0.62307109,0.588160211,1
0,1.500086934,-0.944208128,-1.708540843,-0.455531266,-0.112880741,-0.49522255,1
0,1.223991316,-0.839267956,-1.664120527,0.959236425,-0.089758764,0.022125656,1
0,-0.860567398,-0.842193157,-1.611026842,1.239285614,1.48928558,0.397445964,1
0,0.928808183,-0.649419162,-1.683952333,0.933674364,-0.461187748,-1.910405814,2
0,0.830008223,-0.93594112,-1.41066214,-1.099346566,0.828230704,-2.175523566,2
0,1.173544864,-0.656998378,-1.668843667,-0.68684388,-0.03188921,-2.470676437,2
0,0.400824758,-0.518043742,-1.661616763,-0.886730817,-0.572332984,0.717987553,1
0,-0.515430009,1.471339714,-1.388977094,-0.679256433,0.268935666,0.321172716,3
0,-0.150182563,1.47776169,-1.476360353,-0.657253333,0.405578285,0.173242748,3
0,1.611282896,-0.725005691,-1.721924896,-0.689422692,0.066878869,-0.172075316,1
0,1.551533137,-1.023277454,-1.481708947,1.527933925,0.809994645,-0.005751882,1
0,0.523186539,-0.807171501,-1.45749676,-1.133765953,0.110439292,-2.113369248,2
0,-0.826329131,-0.782228698,-1.846360206,-0.18613124,1.045683741,-2.398008369,2
0,0.427576049,1.379256746,-1.630585367,0.398831596,1.137411079,0.089259039,3
0,0.959285701,-0.725849829,-1.925464087,-0.479677294,-1.341630338,-0.093588131,1
0,0.347853315,-0.447943308,-1.89185634,0.802342584,-0.982275113,-0.58781697,1
0,-0.398430917,1.495986065,-1.354827021,-0.541129942,-0.939338566,0.474297687,3
0,0.231613748,-0.775124153,-1.651507872,-1.212007109,0.350125398,-1.803307413,2
0,-0.869441019,0.221299119,-1.559696181,-0.860805508,1.339886616,0.651593565,1
0,1.528571041,-0.920944981,-1.84768166,1.549188666,0.568425159,-0.487685798,1
0,1.295560001,-0.47877664,-1.328743911,-1.745692153,-1.01108979,-0.702805544,2
0,-0.774144973,-0.725117103,-1.222660722,1.338187247,0.750850841,0.465260457,1
0,-1.787609371,1.130021969,-1.374404714,-0.329099554,0.16179887,-2.500227167,2
0,-1.14246393,0.001249186,-0.854902009,0.735793973,-0.181598762,-0.447095659,1
0,-0.338085548,-0.094892996,-1.148062321,-0.420819795,0.223124855,-0.167970635,1
0,-0.861583116,-2.014734049,-1.30200966,0.27558559,-1.990106059,0.306653263,1
0,-1.004977317,-0.571250324,-1.944946744,1.082743676,-1.189154773,-1.668189271,2
0,-0.644885589,1.463353314,-0.803859601,-0.426701215,-0.328459125,-2.308419612,2
0,-0.307419902,-1.044929336,-0.904226659,0.389468021,1.767366125,0.315432777,1
0,-1.106895274,-0.380011192,-1.672783063,-0.947908517,0.299001745,-1.437205526,2
0,1.809443542,-0.636438658,-1.069211895,3.102887305,-0.373015204,-1.670883336,2
0,1.703779321,-0.59020429,0.289489619,0.282633257,-0.565932708,0.277762129,1
0,-1.261749244,-1.094732366,-0.947070634,-0.528984016,1.417649193,-2.663683285,2
0,-1.204090878,-0.975662923,-0.218183373,-0.508209781,1.442068299,-2.586890832,2
0,1.575320712,-0.606545957,0.230856118,-0.846814893,-1.251107437,-2.752928147,2
0,-1.702713532,-1.26795597,-1.354754922,-0.5244368,1.257934392,-0.213330849,1
0,0.888929897,-0.392296326,-0.962617388,-1.334824714,-1.648499828,-0.322652437,1
0,-1.183235506,-0.400392021,-0.659643763,-0.829039563,-0.728233671,0.664654675,1
0,1.2997608,1.474847793,0.867044529,-1.23431209,0.11840802,-2.066882154,2
0,-0.345262981,-0.791475298,-1.806657978,-0.178220328,0.850008805,-2.775070074,2
0,-1.094604715,1.275846184,1.102793086,0.122363666,1.573082977,-0.364053302,3
0,0.492730974,-0.235300232,-1.84775689,1.136201665,-0.617826933,-1.37668943,2
0,-1.01909454,0.427596573,-0.539817263,2.161320712,1.214744199,0.086208708,3
0,-0.207402517,0.950476627,-0.552727881,-0.147741238,0.630052538,-0.415615036,3
0,1.066301846,1.808515345,-0.313196443,1.432117802,-1.074802081,0.151899544,3
0,-1.709187946,1.362511309,-0.844819433,-1.003661239,0.663509719,-2.223308126,2
0,-0.494264154,1.509501443,-1.911774054,2.624858406,-0.20849664,-0.626224014,3
0,0.173612609,-0.139008144,-0.809339013,0.595591733,0.860298243,-0.813496881,2
0,1.013509548,1.660106995,-0.737797033,-0.623341831,-0.585016976,-1.986999033,2
0,0.885234292,1.214683321,-1.045658134,-0.423209445,0.15766524,-0.776748639,3
0,0.738276646,0.561364269,-1.104542939,-0.941059109,-0.138992273,0.741696135,3
0,0.751123571,-0.752105213,0.843671007,0.296543298,-0.621080728,-1.943451245,2
0,-0.547690678,-0.341744932,-1.437009204,-1.01282209,-0.078310147,0.838884814,1
0,1.510437937,-0.876526122,-1.249278419,-1.534955115,-0.223025697,-0.043445967,1
0,-0.301424888,1.402998888,-1.74573134,-0.637506245,-0.033632599,0.5311506,3
0,-0.331540613,-1.127760969,-0.91693763,-0.569553038,1.777788669,-0.032654581,1
0,1.267896911,1.558807333,-0.955189969,-0.32325674,-1.577245917,-2.075579671,2
0,0.968612492,-0.232202537,-0.758920891,0.855010225,-1.18700921,-1.690761104,2
0,-0.881560541,0.117818031,-1.586114659,-0.699457375,1.068736457,0.592267965,1
0,0.93774271,-0.549376609,-1.836618054,-0.977039186,0.946533241,0.749506011,1
0,-0.496846667,-0.814496296,-0.644424366,-0.436448992,0.507783364,-3.215255335,2
0,1.854167804,-0.349920872,-0.697357573,-0.798992388,-0.374639034,1.252434028,1
0,2.04252046,1.021347473,-0.648289089,-0.027130552,0.069192972,-1.963220404,2
0,-0.52942337,-0.920996984,-0.808466009,-0.598450589,0.815507182,0.506447333,1
